V_L1,V_L2,V_L3,V_L12,V_L23,V_L31,A_L1,A_L2,A_L3,VA_L1,VA_L2,VA_L3,W_L1,W_L2,W_L3,Q_L1,Q_L2,Q_L3,PF_L1,PF_L2,PF_L3,THD_L1,THD_L2,THD_L3
130.2822266,155.9728546,146.0821533,250.6202698,249.076416,247.3136139,0.434488982,0.363075286,0.314536601,56.60619354,56.62989044,45.94818497,16.94138336,7.274549484,15.65400219,46.78553772,49.19181061,40.18552399,0.299284965,0.12845777,0.340688139,5.81855011,5.442365646,4.58088398
130.2822266,155.9728546,146.0821533,250.6202698,249.076416,247.3136139,0.434488982,0.363075286,0.314536601,56.60619354,56.62989044,45.94818497,16.94138336,7.274549484,15.65400219,46.78553772,49.19181061,40.18552399,0.299284965,0.12845777,0.340688139,5.81855011,5.442365646,4.58088398
130.2822266,155.9728546,146.0821533,250.6202698,249.076416,247.3136139,0.434488982,0.363075286,0.314536601,56.60619354,56.62989044,45.94818497,16.94138336,7.274549484,15.65400219,46.78553772,49.19181061,40.18552399,0.299284965,0.12845777,0.340688139,5.81855011,5.442365646,4.58088398
130.2822266,155.9728546,146.0821533,250.6202698,249.076416,247.3136139,0.434488982,0.363075286,0.314536601,56.60619354,56.62989044,45.94818497,16.94138336,7.274549484,15.65400219,46.78553772,49.19181061,40.18552399,0.299284965,0.12845777,0.340688139,5.81855011,5.442365646,4.58088398
130.2822266,155.9728546,146.0821533,250.6202698,249.076416,247.3136139,0.434488982,0.363075286,0.314536601,56.60619354,56.62989044,45.94818497,16.94138336,7.274549484,15.65400219,46.78553772,49.19181061,40.18552399,0.299284965,0.12845777,0.340688139,5.81855011,5.442365646,4.58088398
130.2822266,155.9728546,146.0821533,250.6202698,249.076416,247.3136139,0.434488982,0.363075286,0.314536601,56.60619354,56.62989044,45.94818497,16.94138336,7.274549484,15.65400219,46.78553772,49.19181061,40.18552399,0.299284965,0.12845777,0.340688139,5.81855011,5.442365646,4.58088398
130.3586884,155.9480286,146.0309143,250.7544861,248.7832031,247.4322662,0.412548691,0.319111913,0.324446529,53.7793045,49.7648735,47.37922287,14.16462803,8.891065598,16.30829239,44.97514725,44.71770859,41.06116486,0.263384372,0.178661466,0.344207674,5.778944016,5.337182999,4.527714729
130.3586884,155.9480286,146.0309143,250.7544861,248.7832031,247.4322662,0.412548691,0.319111913,0.324446529,53.7793045,49.7648735,47.37922287,14.16462803,8.891065598,16.30829239,44.97514725,44.71770859,41.06116486,0.263384372,0.178661466,0.344207674,5.778944016,5.337182999,4.527714729
130.3586884,155.9480286,146.0309143,250.7544861,248.7832031,247.4322662,0.412548691,0.319111913,0.324446529,53.7793045,49.7648735,47.37922287,14.16462803,8.891065598,16.30829239,44.97514725,44.71770859,41.06116486,0.263384372,0.178661466,0.344207674,5.778944016,5.337182999,4.527714729
130.3586884,155.9480286,146.0309143,250.7544861,248.7832031,247.4322662,0.412548691,0.319111913,0.324446529,53.7793045,49.7648735,47.37922287,14.16462803,8.891065598,16.30829239,44.97514725,44.71770859,41.06116486,0.263384372,0.178661466,0.344207674,5.778944016,5.337182999,4.527714729
130.3586884,155.9480286,146.0309143,250.7544861,248.7832031,247.4322662,0.412548691,0.319111913,0.324446529,53.7793045,49.7648735,47.37922287,14.16462803,8.891065598,16.30829239,44.97514725,44.71770859,41.06116486,0.263384372,0.178661466,0.344207674,5.778944016,5.337182999,4.527714729
130.3586884,155.9480286,146.0309143,250.7544861,248.7832031,247.4322662,0.412548691,0.319111913,0.324446529,53.7793045,49.7648735,47.37922287,14.16462803,8.891065598,16.30829239,44.97514725,44.71770859,41.06116486,0.263384372,0.178661466,0.344207674,5.778944016,5.337182999,4.527714729
130.3586884,155.9480286,146.0309143,250.7544861,248.7832031,247.4322662,0.412548691,0.319111913,0.324446529,53.7793045,49.7648735,47.37922287,14.16462803,8.891065598,16.30829239,44.97514725,44.71770859,41.06116486,0.263384372,0.178661466,0.344207674,5.778944016,5.337182999,4.527714729
130.3586884,155.9480286,146.0309143,250.7544861,248.7832031,247.4322662,0.412548691,0.319111913,0.324446529,53.7793045,49.7648735,47.37922287,14.16462803,8.891065598,16.30829239,44.97514725,44.71770859,41.06116486,0.263384372,0.178661466,0.344207674,5.778944016,5.337182999,4.527714729
130.3586884,155.9480286,146.0309143,250.7544861,248.7832031,247.4322662,0.412548691,0.319111913,0.324446529,53.7793045,49.7648735,47.37922287,14.16462803,8.891065598,16.30829239,44.97514725,44.71770859,41.06116486,0.263384372,0.178661466,0.344207674,5.778944016,5.337182999,4.527714729
130.3586884,155.9480286,146.0309143,250.7544861,248.7832031,247.4322662,0.412548691,0.319111913,0.324446529,53.7793045,49.7648735,47.37922287,14.16462803,8.891065598,16.30829239,44.97514725,44.71770859,41.06116486,0.263384372,0.178661466,0.344207674,5.778944016,5.337182999,4.527714729
130.3319092,155.8155823,146.0385132,250.5715332,248.802475,247.3510895,0.445413321,0.358584285,0.343679518,58.05156708,55.87302017,50.19044495,15.02276707,8.505451202,15.72050858,48.99700546,50.1076622,44.57298279,0.258783132,0.152228236,0.313217163,5.765230656,5.4057827,4.653493404
130.3319092,155.8155823,146.0385132,250.5715332,248.802475,247.3510895,0.445413321,0.358584285,0.343679518,58.05156708,55.87302017,50.19044495,15.02276707,8.505451202,15.72050858,48.99700546,50.1076622,44.57298279,0.258783132,0.152228236,0.313217163,5.765230656,5.4057827,4.653493404
130.3319092,155.8155823,146.0385132,250.5715332,248.802475,247.3510895,0.445413321,0.358584285,0.343679518,58.05156708,55.87302017,50.19044495,15.02276707,8.505451202,15.72050858,48.99700546,50.1076622,44.57298279,0.258783132,0.152228236,0.313217163,5.765230656,5.4057827,4.653493404
130.3319092,155.8155823,146.0385132,250.5715332,248.802475,247.3510895,0.445413321,0.358584285,0.343679518,58.05156708,55.87302017,50.19044495,15.02276707,8.505451202,15.72050858,48.99700546,50.1076622,44.57298279,0.258783132,0.152228236,0.313217163,5.765230656,5.4057827,4.653493404
130.3319092,155.8155823,146.0385132,250.5715332,248.802475,247.3510895,0.445413321,0.358584285,0.343679518,58.05156708,55.87302017,50.19044495,15.02276707,8.505451202,15.72050858,48.99700546,50.1076622,44.57298279,0.258783132,0.152228236,0.313217163,5.765230656,5.4057827,4.653493404
130.3319092,155.8155823,146.0385132,250.5715332,248.802475,247.3510895,0.445413321,0.358584285,0.343679518,58.05156708,55.87302017,50.19044495,15.02276707,8.505451202,15.72050858,48.99700546,50.1076622,44.57298279,0.258783132,0.152228236,0.313217163,5.765230656,5.4057827,4.653493404
130.3319092,155.8155823,146.0385132,250.5715332,248.802475,247.3510895,0.445413321,0.358584285,0.343679518,58.05156708,55.87302017,50.19044495,15.02276707,8.505451202,15.72050858,48.99700546,50.1076622,44.57298279,0.258783132,0.152228236,0.313217163,5.765230656,5.4057827,4.653493404
130.3319092,155.8155823,146.0385132,250.5715332,248.802475,247.3510895,0.445413321,0.358584285,0.343679518,58.05156708,55.87302017,50.19044495,15.02276707,8.505451202,15.72050858,48.99700546,50.1076622,44.57298279,0.258783132,0.152228236,0.313217163,5.765230656,5.4057827,4.653493404
130.3319092,155.8155823,146.0385132,250.5715332,248.802475,247.3510895,0.445413321,0.358584285,0.343679518,58.05156708,55.87302017,50.19044495,15.02276707,8.505451202,15.72050858,48.99700546,50.1076622,44.57298279,0.258783132,0.152228236,0.313217163,5.765230656,5.4057827,4.653493404
130.3319092,155.8155823,146.0385132,250.5715332,248.802475,247.3510895,0.445413321,0.358584285,0.343679518,58.05156708,55.87302017,50.19044495,15.02276707,8.505451202,15.72050858,48.99700546,50.1076622,44.57298279,0.258783132,0.152228236,0.313217163,5.765230656,5.4057827,4.653493404
130.020752,155.7584381,145.9602661,250.2106476,248.7190704,247.0339813,0.510761142,0.451732099,0.386821479,66.4095459,70.36108398,56.46056747,18.32269478,8.415895462,13.91765118,58.42651749,64.60509491,53.05735779,0.275904536,0.119610086,0.246502146,5.896800995,5.452814579,4.570331573
130.020752,155.7584381,145.9602661,250.2106476,248.7190704,247.0339813,0.510761142,0.451732099,0.386821479,66.4095459,70.36108398,56.46056747,18.32269478,8.415895462,13.91765118,58.42651749,64.60509491,53.05735779,0.275904536,0.119610086,0.246502146,5.896800995,5.452814579,4.570331573
130.020752,155.7584381,145.9602661,250.2106476,248.7190704,247.0339813,0.510761142,0.451732099,0.386821479,66.4095459,70.36108398,56.46056747,18.32269478,8.415895462,13.91765118,58.42651749,64.60509491,53.05735779,0.275904536,0.119610086,0.246502146,5.896800995,5.452814579,4.570331573
130.020752,155.7584381,145.9602661,250.2106476,248.7190704,247.0339813,0.510761142,0.451732099,0.386821479,66.4095459,70.36108398,56.46056747,18.32269478,8.415895462,13.91765118,58.42651749,64.60509491,53.05735779,0.275904536,0.119610086,0.246502146,5.896800995,5.452814579,4.570331573
130.020752,155.7584381,145.9602661,250.2106476,248.7190704,247.0339813,0.510761142,0.451732099,0.386821479,66.4095459,70.36108398,56.46056747,18.32269478,8.415895462,13.91765118,58.42651749,64.60509491,53.05735779,0.275904536,0.119610086,0.246502146,5.896800995,5.452814579,4.570331573
130.020752,155.7584381,145.9602661,250.2106476,248.7190704,247.0339813,0.510761142,0.451732099,0.386821479,66.4095459,70.36108398,56.46056747,18.32269478,8.415895462,13.91765118,58.42651749,64.60509491,53.05735779,0.275904536,0.119610086,0.246502146,5.896800995,5.452814579,4.570331573
130.020752,155.7584381,145.9602661,250.2106476,248.7190704,247.0339813,0.510761142,0.451732099,0.386821479,66.4095459,70.36108398,56.46056747,18.32269478,8.415895462,13.91765118,58.42651749,64.60509491,53.05735779,0.275904536,0.119610086,0.246502146,5.896800995,5.452814579,4.570331573
130.020752,155.7584381,145.9602661,250.2106476,248.7190704,247.0339813,0.510761142,0.451732099,0.386821479,66.4095459,70.36108398,56.46056747,18.32269478,8.415895462,13.91765118,58.42651749,64.60509491,53.05735779,0.275904536,0.119610086,0.246502146,5.896800995,5.452814579,4.570331573
130.020752,155.7584381,145.9602661,250.2106476,248.7190704,247.0339813,0.510761142,0.451732099,0.386821479,66.4095459,70.36108398,56.46056747,18.32269478,8.415895462,13.91765118,58.42651749,64.60509491,53.05735779,0.275904536,0.119610086,0.246502146,5.896800995,5.452814579,4.570331573
130.020752,155.7584381,145.9602661,250.2106476,248.7190704,247.0339813,0.510761142,0.451732099,0.386821479,66.4095459,70.36108398,56.46056747,18.32269478,8.415895462,13.91765118,58.42651749,64.60509491,53.05735779,0.275904536,0.119610086,0.246502146,5.896800995,5.452814579,4.570331573
130.2992096,156.0946808,146.1670532,250.6916046,249.3438568,247.3833618,0.399943203,0.336535662,0.266565055,52.1122818,52.53142548,38.96302795,17.62951088,5.555320263,15.42305088,41.83611298,44.3257637,33.17700195,0.338298589,0.105752319,0.395838112,5.822740555,5.404925346,4.5932827
130.2992096,156.0946808,146.1670532,250.6916046,249.3438568,247.3833618,0.399943203,0.336535662,0.266565055,52.1122818,52.53142548,38.96302795,17.62951088,5.555320263,15.42305088,41.83611298,44.3257637,33.17700195,0.338298589,0.105752319,0.395838112,5.822740555,5.404925346,4.5932827
130.2992096,156.0946808,146.1670532,250.6916046,249.3438568,247.3833618,0.399943203,0.336535662,0.266565055,52.1122818,52.53142548,38.96302795,17.62951088,5.555320263,15.42305088,41.83611298,44.3257637,33.17700195,0.338298589,0.105752319,0.395838112,5.822740555,5.404925346,4.5932827
130.2992096,156.0946808,146.1670532,250.6916046,249.3438568,247.3833618,0.399943203,0.336535662,0.266565055,52.1122818,52.53142548,38.96302795,17.62951088,5.555320263,15.42305088,41.83611298,44.3257637,33.17700195,0.338298589,0.105752319,0.395838112,5.822740555,5.404925346,4.5932827
130.2992096,156.0946808,146.1670532,250.6916046,249.3438568,247.3833618,0.399943203,0.336535662,0.266565055,52.1122818,52.53142548,38.96302795,17.62951088,5.555320263,15.42305088,41.83611298,44.3257637,33.17700195,0.338298589,0.105752319,0.395838112,5.822740555,5.404925346,4.5932827
130.2992096,156.0946808,146.1670532,250.6916046,249.3438568,247.3833618,0.399943203,0.336535662,0.266565055,52.1122818,52.53142548,38.96302795,17.62951088,5.555320263,15.42305088,41.83611298,44.3257637,33.17700195,0.338298589,0.105752319,0.395838112,5.822740555,5.404925346,4.5932827
130.2992096,156.0946808,146.1670532,250.6916046,249.3438568,247.3833618,0.399943203,0.336535662,0.266565055,52.1122818,52.53142548,38.96302795,17.62951088,5.555320263,15.42305088,41.83611298,44.3257637,33.17700195,0.338298589,0.105752319,0.395838112,5.822740555,5.404925346,4.5932827
130.2992096,156.0946808,146.1670532,250.6916046,249.3438568,247.3833618,0.399943203,0.336535662,0.266565055,52.1122818,52.53142548,38.96302795,17.62951088,5.555320263,15.42305088,41.83611298,44.3257637,33.17700195,0.338298589,0.105752319,0.395838112,5.822740555,5.404925346,4.5932827
130.2992096,156.0946808,146.1670532,250.6916046,249.3438568,247.3833618,0.399943203,0.336535662,0.266565055,52.1122818,52.53142548,38.96302795,17.62951088,5.555320263,15.42305088,41.83611298,44.3257637,33.17700195,0.338298589,0.105752319,0.395838112,5.822740555,5.404925346,4.5932827
130.2992096,156.0946808,146.1670532,250.6916046,249.3438568,247.3833618,0.399943203,0.336535662,0.266565055,52.1122818,52.53142548,38.96302795,17.62951088,5.555320263,15.42305088,41.83611298,44.3257637,33.17700195,0.338298589,0.105752319,0.395838112,5.822740555,5.404925346,4.5932827
130.070343,156.0156555,146.0920105,250.4137421,249.199707,247.1461945,0.447649807,0.384630471,0.293834448,58.22596359,60.00837326,42.92686462,19.43171883,5.40856266,14.70759773,47.236866,52.14678192,37.75595093,0.333729446,0.090130135,0.342619896,5.801278591,5.382256508,4.460031033
130.070343,156.0156555,146.0920105,250.4137421,249.199707,247.1461945,0.447649807,0.384630471,0.293834448,58.22596359,60.00837326,42.92686462,19.43171883,5.40856266,14.70759773,47.236866,52.14678192,37.75595093,0.333729446,0.090130135,0.342619896,5.801278591,5.382256508,4.460031033
130.070343,156.0156555,146.0920105,250.4137421,249.199707,247.1461945,0.447649807,0.384630471,0.293834448,58.22596359,60.00837326,42.92686462,19.43171883,5.40856266,14.70759773,47.236866,52.14678192,37.75595093,0.333729446,0.090130135,0.342619896,5.801278591,5.382256508,4.460031033
130.070343,156.0156555,146.0920105,250.4137421,249.199707,247.1461945,0.447649807,0.384630471,0.293834448,58.22596359,60.00837326,42.92686462,19.43171883,5.40856266,14.70759773,47.236866,52.14678192,37.75595093,0.333729446,0.090130135,0.342619896,5.801278591,5.382256508,4.460031033
130.070343,156.0156555,146.0920105,250.4137421,249.199707,247.1461945,0.447649807,0.384630471,0.293834448,58.22596359,60.00837326,42.92686462,19.43171883,5.40856266,14.70759773,47.236866,52.14678192,37.75595093,0.333729446,0.090130135,0.342619896,5.801278591,5.382256508,4.460031033
130.070343,156.0156555,146.0920105,250.4137421,249.199707,247.1461945,0.447649807,0.384630471,0.293834448,58.22596359,60.00837326,42.92686462,19.43171883,5.40856266,14.70759773,47.236866,52.14678192,37.75595093,0.333729446,0.090130135,0.342619896,5.801278591,5.382256508,4.460031033
130.070343,156.0156555,146.0920105,250.4137421,249.199707,247.1461945,0.447649807,0.384630471,0.293834448,58.22596359,60.00837326,42.92686462,19.43171883,5.40856266,14.70759773,47.236866,52.14678192,37.75595093,0.333729446,0.090130135,0.342619896,5.801278591,5.382256508,4.460031033
130.070343,156.0156555,146.0920105,250.4137421,249.199707,247.1461945,0.447649807,0.384630471,0.293834448,58.22596359,60.00837326,42.92686462,19.43171883,5.40856266,14.70759773,47.236866,52.14678192,37.75595093,0.333729446,0.090130135,0.342619896,5.801278591,5.382256508,4.460031033
130.070343,156.0156555,146.0920105,250.4137421,249.199707,247.1461945,0.447649807,0.384630471,0.293834448,58.22596359,60.00837326,42.92686462,19.43171883,5.40856266,14.70759773,47.236866,52.14678192,37.75595093,0.333729446,0.090130135,0.342619896,5.801278591,5.382256508,4.460031033
130.070343,156.0156555,146.0920105,250.4137421,249.199707,247.1461945,0.447649807,0.384630471,0.293834448,58.22596359,60.00837326,42.92686462,19.43171883,5.40856266,14.70759773,47.236866,52.14678192,37.75595093,0.333729446,0.090130135,0.342619896,5.801278591,5.382256508,4.460031033
130.099472,155.9308624,146.1396332,250.3638306,249.2119446,247.1736603,0.444730461,0.382867932,0.287661046,57.85919952,59.70092773,42.03868103,19.58523178,5.025501251,14.7132988,46.4809761,51.37043762,36.54401779,0.338498145,0.084177941,0.349994302,5.7919631,5.389923096,4.568093777
130.099472,155.9308624,146.1396332,250.3638306,249.2119446,247.1736603,0.444730461,0.382867932,0.287661046,57.85919952,59.70092773,42.03868103,19.58523178,5.025501251,14.7132988,46.4809761,51.37043762,36.54401779,0.338498145,0.084177941,0.349994302,5.7919631,5.389923096,4.568093777
130.099472,155.9308624,146.1396332,250.3638306,249.2119446,247.1736603,0.444730461,0.382867932,0.287661046,57.85919952,59.70092773,42.03868103,19.58523178,5.025501251,14.7132988,46.4809761,51.37043762,36.54401779,0.338498145,0.084177941,0.349994302,5.7919631,5.389923096,4.568093777
130.099472,155.9308624,146.1396332,250.3638306,249.2119446,247.1736603,0.444730461,0.382867932,0.287661046,57.85919952,59.70092773,42.03868103,19.58523178,5.025501251,14.7132988,46.4809761,51.37043762,36.54401779,0.338498145,0.084177941,0.349994302,5.7919631,5.389923096,4.568093777
130.099472,155.9308624,146.1396332,250.3638306,249.2119446,247.1736603,0.444730461,0.382867932,0.287661046,57.85919952,59.70092773,42.03868103,19.58523178,5.025501251,14.7132988,46.4809761,51.37043762,36.54401779,0.338498145,0.084177941,0.349994302,5.7919631,5.389923096,4.568093777
130.099472,155.9308624,146.1396332,250.3638306,249.2119446,247.1736603,0.444730461,0.382867932,0.287661046,57.85919952,59.70092773,42.03868103,19.58523178,5.025501251,14.7132988,46.4809761,51.37043762,36.54401779,0.338498145,0.084177941,0.349994302,5.7919631,5.389923096,4.568093777
130.099472,155.9308624,146.1396332,250.3638306,249.2119446,247.1736603,0.444730461,0.382867932,0.287661046,57.85919952,59.70092773,42.03868103,19.58523178,5.025501251,14.7132988,46.4809761,51.37043762,36.54401779,0.338498145,0.084177941,0.349994302,5.7919631,5.389923096,4.568093777
130.099472,155.9308624,146.1396332,250.3638306,249.2119446,247.1736603,0.444730461,0.382867932,0.287661046,57.85919952,59.70092773,42.03868103,19.58523178,5.025501251,14.7132988,46.4809761,51.37043762,36.54401779,0.338498145,0.084177941,0.349994302,5.7919631,5.389923096,4.568093777
130.099472,155.9308624,146.1396332,250.3638306,249.2119446,247.1736603,0.444730461,0.382867932,0.287661046,57.85919952,59.70092773,42.03868103,19.58523178,5.025501251,14.7132988,46.4809761,51.37043762,36.54401779,0.338498145,0.084177941,0.349994302,5.7919631,5.389923096,4.568093777
130.099472,155.9308624,146.1396332,250.3638306,249.2119446,247.1736603,0.444730461,0.382867932,0.287661046,57.85919952,59.70092773,42.03868103,19.58523178,5.025501251,14.7132988,46.4809761,51.37043762,36.54401779,0.338498145,0.084177941,0.349994302,5.7919631,5.389923096,4.568093777
130.0435333,156.0206451,146.1199188,250.3605347,249.2736053,247.1433716,0.445585251,0.383554995,0.290689319,57.94548035,59.84249878,42.4754982,19.44935799,5.166353226,14.74771786,46.77698135,51.59975815,37.05988312,0.335649252,0.086332515,0.347205281,5.859635353,5.473853111,4.445335865
130.0435333,156.0206451,146.1199188,250.3605347,249.2736053,247.1433716,0.445585251,0.383554995,0.290689319,57.94548035,59.84249878,42.4754982,19.44935799,5.166353226,14.74771786,46.77698135,51.59975815,37.05988312,0.335649252,0.086332515,0.347205281,5.859635353,5.473853111,4.445335865
130.0435333,156.0206451,146.1199188,250.3605347,249.2736053,247.1433716,0.445585251,0.383554995,0.290689319,57.94548035,59.84249878,42.4754982,19.44935799,5.166353226,14.74771786,46.77698135,51.59975815,37.05988312,0.335649252,0.086332515,0.347205281,5.859635353,5.473853111,4.445335865
130.0435333,156.0206451,146.1199188,250.3605347,249.2736053,247.1433716,0.445585251,0.383554995,0.290689319,57.94548035,59.84249878,42.4754982,19.44935799,5.166353226,14.74771786,46.77698135,51.59975815,37.05988312,0.335649252,0.086332515,0.347205281,5.859635353,5.473853111,4.445335865
130.0435333,156.0206451,146.1199188,250.3605347,249.2736053,247.1433716,0.445585251,0.383554995,0.290689319,57.94548035,59.84249878,42.4754982,19.44935799,5.166353226,14.74771786,46.77698135,51.59975815,37.05988312,0.335649252,0.086332515,0.347205281,5.859635353,5.473853111,4.445335865
130.0435333,156.0206451,146.1199188,250.3605347,249.2736053,247.1433716,0.445585251,0.383554995,0.290689319,57.94548035,59.84249878,42.4754982,19.44935799,5.166353226,14.74771786,46.77698135,51.59975815,37.05988312,0.335649252,0.086332515,0.347205281,5.859635353,5.473853111,4.445335865
130.0435333,156.0206451,146.1199188,250.3605347,249.2736053,247.1433716,0.445585251,0.383554995,0.290689319,57.94548035,59.84249878,42.4754982,19.44935799,5.166353226,14.74771786,46.77698135,51.59975815,37.05988312,0.335649252,0.086332515,0.347205281,5.859635353,5.473853111,4.445335865
130.0435333,156.0206451,146.1199188,250.3605347,249.2736053,247.1433716,0.445585251,0.383554995,0.290689319,57.94548035,59.84249878,42.4754982,19.44935799,5.166353226,14.74771786,46.77698135,51.59975815,37.05988312,0.335649252,0.086332515,0.347205281,5.859635353,5.473853111,4.445335865
130.0435333,156.0206451,146.1199188,250.3605347,249.2736053,247.1433716,0.445585251,0.383554995,0.290689319,57.94548035,59.84249878,42.4754982,19.44935799,5.166353226,14.74771786,46.77698135,51.59975815,37.05988312,0.335649252,0.086332515,0.347205281,5.859635353,5.473853111,4.445335865
130.0435333,156.0206451,146.1199188,250.3605347,249.2736053,247.1433716,0.445585251,0.383554995,0.290689319,57.94548035,59.84249878,42.4754982,19.44935799,5.166353226,14.74771786,46.77698135,51.59975815,37.05988312,0.335649252,0.086332515,0.347205281,5.859635353,5.473853111,4.445335865
130.1220398,156.0166473,146.0955353,250.503479,249.2349396,247.1245575,0.441155821,0.380383313,0.292015851,57.4040947,59.34613037,42.66221237,19.37744904,5.598911285,14.90490818,46.94818497,51.6570282,37.573349,0.337562144,0.094343327,0.349370271,5.909699917,5.424528599,4.647530079
130.1220398,156.0166473,146.0955353,250.503479,249.2349396,247.1245575,0.441155821,0.380383313,0.292015851,57.4040947,59.34613037,42.66221237,19.37744904,5.598911285,14.90490818,46.94818497,51.6570282,37.573349,0.337562144,0.094343327,0.349370271,5.909699917,5.424528599,4.647530079
130.1220398,156.0166473,146.0955353,250.503479,249.2349396,247.1245575,0.441155821,0.380383313,0.292015851,57.4040947,59.34613037,42.66221237,19.37744904,5.598911285,14.90490818,46.94818497,51.6570282,37.573349,0.337562144,0.094343327,0.349370271,5.909699917,5.424528599,4.647530079
130.1220398,156.0166473,146.0955353,250.503479,249.2349396,247.1245575,0.441155821,0.380383313,0.292015851,57.4040947,59.34613037,42.66221237,19.37744904,5.598911285,14.90490818,46.94818497,51.6570282,37.573349,0.337562144,0.094343327,0.349370271,5.909699917,5.424528599,4.647530079
130.1220398,156.0166473,146.0955353,250.503479,249.2349396,247.1245575,0.441155821,0.380383313,0.292015851,57.4040947,59.34613037,42.66221237,19.37744904,5.598911285,14.90490818,46.94818497,51.6570282,37.573349,0.337562144,0.094343327,0.349370271,5.909699917,5.424528599,4.647530079
130.1220398,156.0166473,146.0955353,250.503479,249.2349396,247.1245575,0.441155821,0.380383313,0.292015851,57.4040947,59.34613037,42.66221237,19.37744904,5.598911285,14.90490818,46.94818497,51.6570282,37.573349,0.337562144,0.094343327,0.349370271,5.909699917,5.424528599,4.647530079
130.1220398,156.0166473,146.0955353,250.503479,249.2349396,247.1245575,0.441155821,0.380383313,0.292015851,57.4040947,59.34613037,42.66221237,19.37744904,5.598911285,14.90490818,46.94818497,51.6570282,37.573349,0.337562144,0.094343327,0.349370271,5.909699917,5.424528599,4.647530079
130.1220398,156.0166473,146.0955353,250.503479,249.2349396,247.1245575,0.441155821,0.380383313,0.292015851,57.4040947,59.34613037,42.66221237,19.37744904,5.598911285,14.90490818,46.94818497,51.6570282,37.573349,0.337562144,0.094343327,0.349370271,5.909699917,5.424528599,4.647530079
130.1220398,156.0166473,146.0955353,250.503479,249.2349396,247.1245575,0.441155821,0.380383313,0.292015851,57.4040947,59.34613037,42.66221237,19.37744904,5.598911285,14.90490818,46.94818497,51.6570282,37.573349,0.337562144,0.094343327,0.349370271,5.909699917,5.424528599,4.647530079
130.1220398,156.0166473,146.0955353,250.503479,249.2349396,247.1245575,0.441155821,0.380383313,0.292015851,57.4040947,59.34613037,42.66221237,19.37744904,5.598911285,14.90490818,46.94818497,51.6570282,37.573349,0.337562144,0.094343327,0.349370271,5.909699917,5.424528599,4.647530079
130.3226471,156.0630646,146.022049,250.7556763,249.0424042,247.3279877,0.416321039,0.339906931,0.307243317,54.25606155,53.04691696,44.86429977,15.87390137,7.521916389,15.36897373,45.33441162,47.13674164,39.55240631,0.29257378,0.141797423,0.342565775,5.848892689,5.400167942,4.537453175
130.3226471,156.0630646,146.022049,250.7556763,249.0424042,247.3279877,0.416321039,0.339906931,0.307243317,54.25606155,53.04691696,44.86429977,15.87390137,7.521916389,15.36897373,45.33441162,47.13674164,39.55240631,0.29257378,0.141797423,0.342565775,5.848892689,5.400167942,4.537453175
130.3226471,156.0630646,146.022049,250.7556763,249.0424042,247.3279877,0.416321039,0.339906931,0.307243317,54.25606155,53.04691696,44.86429977,15.87390137,7.521916389,15.36897373,45.33441162,47.13674164,39.55240631,0.29257378,0.141797423,0.342565775,5.848892689,5.400167942,4.537453175
130.3226471,156.0630646,146.022049,250.7556763,249.0424042,247.3279877,0.416321039,0.339906931,0.307243317,54.25606155,53.04691696,44.86429977,15.87390137,7.521916389,15.36897373,45.33441162,47.13674164,39.55240631,0.29257378,0.141797423,0.342565775,5.848892689,5.400167942,4.537453175
130.3226471,156.0630646,146.022049,250.7556763,249.0424042,247.3279877,0.416321039,0.339906931,0.307243317,54.25606155,53.04691696,44.86429977,15.87390137,7.521916389,15.36897373,45.33441162,47.13674164,39.55240631,0.29257378,0.141797423,0.342565775,5.848892689,5.400167942,4.537453175
130.3226471,156.0630646,146.022049,250.7556763,249.0424042,247.3279877,0.416321039,0.339906931,0.307243317,54.25606155,53.04691696,44.86429977,15.87390137,7.521916389,15.36897373,45.33441162,47.13674164,39.55240631,0.29257378,0.141797423,0.342565775,5.848892689,5.400167942,4.537453175
130.3226471,156.0630646,146.022049,250.7556763,249.0424042,247.3279877,0.416321039,0.339906931,0.307243317,54.25606155,53.04691696,44.86429977,15.87390137,7.521916389,15.36897373,45.33441162,47.13674164,39.55240631,0.29257378,0.141797423,0.342565775,5.848892689,5.400167942,4.537453175
130.3226471,156.0630646,146.022049,250.7556763,249.0424042,247.3279877,0.416321039,0.339906931,0.307243317,54.25606155,53.04691696,44.86429977,15.87390137,7.521916389,15.36897373,45.33441162,47.13674164,39.55240631,0.29257378,0.141797423,0.342565775,5.848892689,5.400167942,4.537453175
130.3226471,156.0630646,146.022049,250.7556763,249.0424042,247.3279877,0.416321039,0.339906931,0.307243317,54.25606155,53.04691696,44.86429977,15.87390137,7.521916389,15.36897373,45.33441162,47.13674164,39.55240631,0.29257378,0.141797423,0.342565775,5.848892689,5.400167942,4.537453175
130.3226471,156.0630646,146.022049,250.7556763,249.0424042,247.3279877,0.416321039,0.339906931,0.307243317,54.25606155,53.04691696,44.86429977,15.87390137,7.521916389,15.36897373,45.33441162,47.13674164,39.55240631,0.29257378,0.141797423,0.342565775,5.848892689,5.400167942,4.537453175
