class,V_L1,V_L2,V_L3,V_L12,V_L23,V_L31,A_L1,A_L2,A_L3,VA_L1,VA_L2,VA_L3,W_L1,W_L2,W_L3,Q_L1,Q_L2,Q_L3,PF_L1,PF_L2,PF_L3,THD_L1,THD_L2,THD_L3
0,102.6250381,127.9982147,118.2604294,201.3248444,201.5865784,199.3324432,0.446581841,0.464323938,0.50511378,45.83047867,59.43263626,59.73497391,-44.27124023,-54.91866302,-58.46253204,5.690296173,18.53735733,2.432228565,0.965978146,0.924048901,0.978698552,5.033797264,4.884300709,3.932584524
0,102.7271729,128.066391,118.3259811,201.4302979,201.7468109,199.4803162,0.456621468,0.477723569,0.516840398,46.90743256,61.18033218,61.15564728,-45.30039215,-56.48032761,-59.93536758,6.58414793,19.73006821,3.05639267,0.965740204,0.923177838,0.980046332,5.114844322,4.842256546,4.124240875
0,102.7271729,128.066391,118.3259811,201.4302979,201.7468109,199.4803162,0.456621468,0.477723569,0.516840398,46.90743256,61.18033218,61.15564728,-45.30039215,-56.48032761,-59.93536758,6.58414793,19.73006821,3.05639267,0.965740204,0.923177838,0.980046332,5.114844322,4.842256546,4.124240875
0,102.7271729,128.066391,118.3259811,201.4302979,201.7468109,199.4803162,0.456621468,0.477723569,0.516840398,46.90743256,61.18033218,61.15564728,-45.30039215,-56.48032761,-59.93536758,6.58414793,19.73006821,3.05639267,0.965740204,0.923177838,0.980046332,5.114844322,4.842256546,4.124240875
0,102.7271729,128.066391,118.3259811,201.4302979,201.7468109,199.4803162,0.456621468,0.477723569,0.516840398,46.90743256,61.18033218,61.15564728,-45.30039215,-56.48032761,-59.93536758,6.58414793,19.73006821,3.05639267,0.965740204,0.923177838,0.980046332,5.114844322,4.842256546,4.124240875
0,102.7090759,128.1161957,118.3109131,201.4564667,201.7496796,199.4715118,0.456278086,0.475296855,0.513967693,46.86389923,60.89322662,60.80798721,-45.37937164,-56.30683899,-59.66838837,6.521965981,19.34633827,3.070774317,0.968322575,0.924681485,0.981259048,4.97742939,4.891593933,3.980436802
0,102.7090759,128.1161957,118.3109131,201.4564667,201.7496796,199.4715118,0.456278086,0.475296855,0.513967693,46.86389923,60.89322662,60.80798721,-45.37937164,-56.30683899,-59.66838837,6.521965981,19.34633827,3.070774317,0.968322575,0.924681485,0.981259048,4.97742939,4.891593933,3.980436802
0,102.7090759,128.1161957,118.3109131,201.4564667,201.7496796,199.4715118,0.456278086,0.475296855,0.513967693,46.86389923,60.89322662,60.80798721,-45.37937164,-56.30683899,-59.66838837,6.521965981,19.34633827,3.070774317,0.968322575,0.924681485,0.981259048,4.97742939,4.891593933,3.980436802
0,102.7090759,128.1161957,118.3109131,201.4564667,201.7496796,199.4715118,0.456278086,0.475296855,0.513967693,46.86389923,60.89322662,60.80798721,-45.37937164,-56.30683899,-59.66838837,6.521965981,19.34633827,3.070774317,0.968322575,0.924681485,0.981259048,4.97742939,4.891593933,3.980436802
0,102.6833038,127.9728012,118.3092499,201.331955,201.6130524,199.4413452,0.446426243,0.463055402,0.5038445,45.84052277,59.25849533,59.60946655,-44.36701965,-54.86285782,-58.42243195,5.767271996,18.48015022,2.580234528,0.967855871,0.925822675,0.980086446,5.06937933,4.826002121,4.032405376
