class,V_L1,V_L2,V_L3,V_L12,V_L23,V_L31,PF_L1,PF_L2,PF_L3,THD_L1,THD_L2,THD_L3
0,0.9989165138915035,1.0001214444960016,0.9990848173077573,0.9996060247477285,1.0001045595956042,0.9986824090197116,0.956064761,0.920018196,0.977515399,5.822628021,5.532546043,4.585393906
0,0.9991831614063355,0.9995114858666344,0.9992998187239355,0.9993338020786323,0.9994469836046967,0.9992571862276259,0.960726678,0.929663301,0.979166627,5.593899727,5.467373848,4.526803493
0,0.9991831614063355,0.9995114858666344,0.9992998187239355,0.9993338020786323,0.9994469836046967,0.9992571862276259,0.960726678,0.929663301,0.979166627,5.593899727,5.467373848,4.526803493
0,0.9991831614063355,0.9995114858666344,0.9992998187239355,0.9993338020786323,0.9994469836046967,0.9992571862276259,0.960726678,0.929663301,0.979166627,5.593899727,5.467373848,4.526803493
0,0.9991831614063355,0.9995114858666344,0.9992998187239355,0.9993338020786323,0.9994469836046967,0.9992571862276259,0.960726678,0.929663301,0.979166627,5.593899727,5.467373848,4.526803493
0,0.998730054128476,0.9993663701707921,0.9988833375811694,0.9990060309697798,0.9993049521418211,0.9987647918883599,0.961729169,0.93044585,0.978074431,5.702183247,5.518797874,4.569415092
0,0.998730054128476,0.9993663701707921,0.9988833375811694,0.9990060309697798,0.9993049521418211,0.9987647918883599,0.961729169,0.93044585,0.978074431,5.702183247,5.518797874,4.569415092
0,0.998730054128476,0.9993663701707921,0.9988833375811694,0.9990060309697798,0.9993049521418211,0.9987647918883599,0.961729169,0.93044585,0.978074431,5.702183247,5.518797874,4.569415092
0,0.998730054128476,0.9993663701707921,0.9988833375811694,0.9990060309697798,0.9993049521418211,0.9987647918883599,0.961729169,0.93044585,0.978074431,5.702183247,5.518797874,4.569415092
0,0.9986936655520765,0.9997907726608822,0.9988196374710034,0.9992808989913565,0.9999336683138605,0.998391673314158,0.959906757,0.923699141,0.978187382,5.884752274,5.595252514,4.564954758
0,0.9986936655520765,0.9997907726608822,0.9988196374710034,0.9992808989913565,0.9999336683138605,0.998391673314158,0.959906757,0.923699141,0.978187382,5.884752274,5.595252514,4.564954758
0,0.9986936655520765,0.9997907726608822,0.9988196374710034,0.9992808989913565,0.9999336683138605,0.998391673314158,0.959906757,0.923699141,0.978187382,5.884752274,5.595252514,4.564954758
0,0.9986936655520765,0.9997907726608822,0.9988196374710034,0.9992808989913565,0.9999336683138605,0.998391673314158,0.959906757,0.923699141,0.978187382,5.884752274,5.595252514,4.564954758
0,0.9986924056822495,1.0001303654342542,0.9990305381983645,0.9996541665967728,1.000020020512202,0.9984723826320081,0.958609223,0.926157773,0.977158666,5.82304287,5.588943958,4.552758217
0,0.9986924056822495,1.0001303654342542,0.9990305381983645,0.9996541665967728,1.000020020512202,0.9984723826320081,0.958609223,0.926157773,0.977158666,5.82304287,5.588943958,4.552758217
0,0.9986924056822495,1.0001303654342542,0.9990305381983645,0.9996541665967728,1.000020020512202,0.9984723826320081,0.958609223,0.926157773,0.977158666,5.82304287,5.588943958,4.552758217
0,0.9986924056822495,1.0001303654342542,0.9990305381983645,0.9996541665967728,1.000020020512202,0.9984723826320081,0.958609223,0.926157773,0.977158666,5.82304287,5.588943958,4.552758217
0,0.998615850862714,1.0001451149163125,0.9990370100966309,0.9994732385533933,0.9999739356062951,0.998616685384612,0.962844193,0.92668587,0.979887426,5.784912586,5.526110172,4.564823627
0,0.998615850862714,1.0001451149163125,0.9990370100966309,0.9994732385533933,0.9999739356062951,0.998616685384612,0.962844193,0.92668587,0.979887426,5.784912586,5.526110172,4.564823627
0,0.998615850862714,1.0001451149163125,0.9990370100966309,0.9994732385533933,0.9999739356062951,0.998616685384612,0.962844193,0.92668587,0.979887426,5.784912586,5.526110172,4.564823627
0,0.998615850862714,1.0001451149163125,0.9990370100966309,0.9994732385533933,0.9999739356062951,0.998616685384612,0.962844193,0.92668587,0.979887426,5.784912586,5.526110172,4.564823627
